date,district,crime_type,count,latitude,longitude
2023-04-27,Bangalore,Assault,8,34.03004256021137,-118.2509121762708
2023-04-27,Bangalore,Vandalism,9,34.038609740597096,-118.23907934590092
2023-04-27,Bangalore,Burglary,5,34.03990527666675,-118.24282806486724
2023-04-28,Bangalore,Theft,5,34.059344039280866,-118.22564525767469
2023-04-28,Bangalore,Assault,4,34.01638874198611,-118.246926766065
2023-04-28,Bangalore,Vandalism,7,34.04005764407964,-118.24443076684636
2023-04-28,Bangalore,Burglary,3,34.03967436437493,-118.2541965219359
2023-04-29,Bangalore,Theft,13,34.035890573186165,-118.25974992420772
2023-04-29,Bangalore,Assault,4,34.04317362596085,-118.23936329774696
2023-04-29,Bangalore,Vandalism,10,34.02880729792791,-118.24096103663852
2023-04-29,Bangalore,Burglary,5,34.04905328273101,-118.26029281816868
2023-04-30,Bangalore,Theft,18,34.03074373986076,-118.245178269356
2023-04-30,Bangalore,Assault,4,34.03630239020025,-118.26738982698268
2023-04-30,Bangalore,Vandalism,12,34.02851499446767,-118.24708975060705
2023-04-30,Bangalore,Burglary,3,34.036053192370765,-118.2552230385428
2023-05-01,Bangalore,Theft,12,34.04182340427143,-118.259862994878
2023-05-01,Bangalore,Assault,4,34.06326728720201,-118.25218483300584
2023-05-01,Bangalore,Vandalism,7,34.03111569011533,-118.23538183971785
2023-05-01,Bangalore,Burglary,6,34.04598776167341,-118.24422903744356
2023-05-02,Bangalore,Theft,13,34.062113380977834,-118.23967436094286
2023-05-02,Bangalore,Assault,7,34.04023466983177,-118.25502153615275
2023-05-02,Bangalore,Vandalism,11,34.043642349992744,-118.23002948448772
2023-05-02,Bangalore,Burglary,5,34.02683071092555,-118.26044286818244
2023-05-03,Bangalore,Theft,16,34.04100934641557,-118.25731290296528
2023-05-03,Bangalore,Assault,7,34.05284975523655,-118.25331413695942
2023-05-03,Bangalore,Vandalism,10,34.03111694524945,-118.24842281255788
2023-05-03,Bangalore,Burglary,1,34.02064935800612,-118.25737286192204
2023-05-04,Bangalore,Theft,14,34.03373339191145,-118.23520480552438
2023-05-04,Bangalore,Assault,3,34.042930135928366,-118.23706215723702
2023-05-04,Bangalore,Vandalism,16,34.05427522044463,-118.2489180131241
2023-05-04,Bangalore,Burglary,9,34.03679307812708,-118.25347175324396
2023-05-05,Bangalore,Theft,12,34.033582201048844,-118.23662178119798
2023-05-05,Bangalore,Assault,7,34.05950013545646,-118.2519776114548
2023-05-05,Bangalore,Vandalism,3,34.0378952796147,-118.23877897085092
2023-05-05,Bangalore,Burglary,2,34.04180472481804,-118.25487355200616
2023-05-06,Bangalore,Theft,16,34.02888478211989,-118.22455421816824
2023-05-06,Bangalore,Assault,5,34.04559713297882,-118.24919250974322
2023-05-06,Bangalore,Vandalism,9,34.04702952253898,-118.2447875280094
2023-05-06,Bangalore,Burglary,5,34.04342615556828,-118.24090913343386
2023-05-07,Bangalore,Theft,16,34.04726667635024,-118.22519904831374
2023-05-07,Bangalore,Assault,5,34.034585337024346,-118.25629331038292
2023-05-07,Bangalore,Vandalism,12,34.043091103435366,-118.24338524323863
2023-05-07,Bangalore,Burglary,7,34.04594551081182,-118.24845786759693
2023-05-08,Bangalore,Theft,12,34.03553365130524,-118.2358056732888
2023-05-08,Bangalore,Assault,11,34.04063820144519,-118.25204511239218
2023-05-08,Bangalore,Vandalism,2,34.047443537134804,-118.26108608175414
2023-05-08,Bangalore,Burglary,8,34.04122384019667,-118.26111287801312
2023-05-09,Bangalore,Theft,12,34.0373968079961,-118.25537043935918
2023-05-09,Bangalore,Assault,10,34.04372561070839,-118.24385738899625
2023-05-09,Bangalore,Vandalism,13,34.05467035668602,-118.24095265898964
2023-05-10,Bangalore,Theft,12,34.063249018650744,-118.26041470308483
2023-05-10,Bangalore,Assault,7,34.03549157677475,-118.2543050482632
2023-05-10,Bangalore,Vandalism,8,34.03195867377772,-118.25660209788262
2023-05-10,Bangalore,Burglary,4,34.02067493296047,-118.24515543456678
2023-05-11,Bangalore,Theft,9,34.04548481274469,-118.23451107116038
2023-05-11,Bangalore,Assault,6,34.01868800351584,-118.26066104230046
2023-05-11,Bangalore,Vandalism,4,34.0298925317928,-118.2496023969662
2023-05-11,Bangalore,Burglary,4,34.03195334130156,-118.23012772011968
2023-05-12,Bangalore,Theft,17,34.05179222594164,-118.23702459234232
2023-05-12,Bangalore,Assault,10,34.039789491321365,-118.2719200488024
2023-05-12,Bangalore,Vandalism,8,34.037785446164946,-118.26121174082336
2023-05-12,Bangalore,Burglary,5,34.048121614497255,-118.2386721979808
2023-05-13,Bangalore,Theft,14,34.03638205913298,-118.24831323418866
2023-05-13,Bangalore,Assault,6,34.047442478027484,-118.23167781300224
2023-05-13,Bangalore,Vandalism,8,34.03790146012971,-118.26135820792028
2023-05-13,Bangalore,Burglary,5,34.0505850032701,-118.24252165295478
2023-05-14,Bangalore,Theft,21,34.03314757065236,-118.24780746989408
2023-05-14,Bangalore,Assault,5,34.04113265130741,-118.25149800098704
2023-05-14,Bangalore,Vandalism,10,34.02954473541176,-118.25545228058952
2023-05-14,Bangalore,Burglary,11,34.042070530448115,-118.25852883257473
2023-05-15,Bangalore,Theft,14,34.04081564396651,-118.26024987646262
2023-05-15,Bangalore,Assault,5,34.032309718086694,-118.24702221717062
2023-05-15,Bangalore,Vandalism,3,34.048422511168134,-118.2460849040092
2023-05-15,Bangalore,Burglary,3,34.04429160834904,-118.24258085725366
2023-05-16,Bangalore,Theft,10,34.04599642747299,-118.24647480323706
2023-05-16,Bangalore,Assault,3,34.039131474403234,-118.24743332634031
2023-05-16,Bangalore,Vandalism,6,34.04362000468422,-118.23873312421432
2023-05-16,Bangalore,Burglary,7,34.03517395178453,-118.25398623117852
2023-05-17,Bangalore,Theft,15,34.03456171222032,-118.23679348822957
2023-05-17,Bangalore,Assault,8,34.02134438018606,-118.23355174221837
2023-05-17,Bangalore,Vandalism,8,34.032643182257644,-118.25272164211272
2023-05-17,Bangalore,Burglary,4,34.04345093780665,-118.2416552407363
2023-05-18,Bangalore,Theft,8,34.03351535295277,-118.23641200111943
2023-05-18,Bangalore,Assault,5,34.0391447934788,-118.23971329334309
2023-05-18,Bangalore,Vandalism,5,34.044858782784395,-118.25223296638757
2023-05-18,Bangalore,Burglary,6,34.05985881528019,-118.22362825705852
2023-05-19,Bangalore,Theft,9,34.02306984495655,-118.2502989797734
2023-05-19,Bangalore,Assault,5,34.037305550107405,-118.2424182393209
2023-05-19,Bangalore,Vandalism,6,34.03263935517192,-118.24156107438878
2023-05-19,Bangalore,Burglary,4,34.038777460428285,-118.2519715493806
2023-05-20,Bangalore,Theft,14,34.0261671163174,-118.24570580337117
2023-05-20,Bangalore,Assault,6,34.0520117128973,-118.2457829149234
2023-05-20,Bangalore,Vandalism,8,34.03509911814883,-118.25956760032568
2023-05-20,Bangalore,Burglary,10,34.06387857605024,-118.25815712278606
2023-05-21,Bangalore,Theft,13,34.05429303815708,-118.24479799997762
2023-05-21,Bangalore,Assault,10,34.04429346768336,-118.2434184155633
2023-05-21,Bangalore,Vandalism,7,34.06110942699673,-118.23028822724952
2023-05-21,Bangalore,Burglary,7,34.027554786478575,-118.25219624083994
2023-05-22,Bangalore,Theft,10,34.039319544962964,-118.24852251847764
2023-05-22,Bangalore,Assault,7,34.02872530811817,-118.24870733224836
2023-05-22,Bangalore,Vandalism,5,34.05101854925033,-118.24799541830052
2023-05-22,Bangalore,Burglary,4,34.040515158801924,-118.249554099517
2023-05-23,Bangalore,Theft,13,34.05478551438317,-118.24235746895329
2023-05-23,Bangalore,Assault,14,34.03944144999077,-118.25183812374785
2023-05-23,Bangalore,Vandalism,10,34.034732896297086,-118.22200351747864
2023-05-23,Bangalore,Burglary,8,34.030475074488024,-118.2342567578142
2023-05-24,Bangalore,Theft,10,34.043843095371834,-118.24519502975902
2023-05-24,Bangalore,Assault,11,34.045411601414514,-118.2511859708626
2023-05-24,Bangalore,Vandalism,10,34.03153994789784,-118.24194923290707
2023-05-24,Bangalore,Burglary,6,34.03734095278242,-118.24064350843194
2023-05-25,Bangalore,Theft,10,34.04351414478766,-118.24273295350628
2023-05-25,Bangalore,Assault,4,34.05199819118548,-118.23992811108572
2023-05-25,Bangalore,Vandalism,9,34.04280743991018,-118.23450425622698
2023-05-25,Bangalore,Burglary,5,34.06361094880335,-118.25612896163928
2023-05-26,Bangalore,Theft,10,34.035062251719474,-118.23828068662486
2023-05-26,Bangalore,Assault,2,34.02998307414858,-118.27435125088384
2023-05-26,Bangalore,Vandalism,4,34.04033902907429,-118.24077392858987
2023-05-26,Bangalore,Burglary,4,34.04649600374574,-118.2626200605184
2023-05-27,Bangalore,Theft,13,34.03759053484642,-118.24783683685774
2023-05-27,Bangalore,Assault,8,34.03965957797648,-118.27155635552286
2023-05-27,Bangalore,Vandalism,10,34.042204225555565,-118.2454021818993
2023-05-27,Bangalore,Burglary,5,34.04310042003553,-118.23982369682405
2023-05-28,Bangalore,Theft,14,34.03096949641215,-118.23851427092384
2023-05-28,Bangalore,Assault,13,34.0308612590344,-118.23909105139884
2023-05-28,Bangalore,Vandalism,10,34.0513456664552,-118.23743699538046
2023-05-28,Bangalore,Burglary,3,34.04254668813849,-118.2360030110408
2023-05-29,Bangalore,Theft,31,34.02824300773044,-118.25545939803789
2023-05-29,Bangalore,Assault,6,34.04783416387771,-118.2427347727634
2023-05-29,Bangalore,Vandalism,12,34.043028878865385,-118.24471124288895
2023-05-29,Bangalore,Burglary,14,34.03386604235656,-118.26795772880187
2023-05-30,Bangalore,Theft,10,34.033927578113506,-118.23965656738592
2023-05-30,Bangalore,Assault,6,34.041768464920864,-118.27954752301405
2023-05-30,Bangalore,Vandalism,12,34.04237904416355,-118.25459072340742
2023-05-30,Bangalore,Burglary,8,34.04883551720132,-118.2471631354846
2023-05-31,Bangalore,Theft,14,34.05636592727847,-118.232135779575
2023-05-31,Bangalore,Assault,3,34.03373846881893,-118.24195181956628
2023-05-31,Bangalore,Vandalism,7,34.03225094724986,-118.24541987963798
2023-05-31,Bangalore,Burglary,6,34.043065709973376,-118.2672300891503
2023-06-01,Bangalore,Theft,18,34.053456392110355,-118.2557972544568
2023-06-01,Bangalore,Assault,5,34.03936254528159,-118.2481375246392
2023-06-01,Bangalore,Vandalism,17,34.05214397533784,-118.25537514434512
2023-06-01,Bangalore,Burglary,3,34.03628125534297,-118.24546373870984
2023-06-02,Bangalore,Theft,12,34.02635432590214,-118.25751692926576
2023-06-02,Bangalore,Assault,13,34.0538931641756,-118.2545475942972
2023-06-02,Bangalore,Vandalism,12,34.030440593519046,-118.2511362724125
2023-06-02,Bangalore,Burglary,9,34.035744173588895,-118.25534461498496
2023-06-03,Bangalore,Theft,20,34.04695310304788,-118.25571405246512
2023-06-03,Bangalore,Assault,16,34.01039110073776,-118.23536610024276
2023-06-03,Bangalore,Vandalism,12,34.06134325307966,-118.24025189486478
2023-06-03,Bangalore,Burglary,8,34.05862144193465,-118.25162654447097
2023-06-04,Bangalore,Theft,18,34.04685917766251,-118.23502470700711
2023-06-04,Bangalore,Assault,10,34.04891856948031,-118.24752798940652
2023-06-04,Bangalore,Vandalism,10,34.040739725163654,-118.24642370747864
2023-06-04,Bangalore,Burglary,6,34.06052653664753,-118.23014326320587
2023-06-05,Bangalore,Theft,12,34.02444136689054,-118.25102732561815
2023-06-05,Bangalore,Assault,10,34.03162643192182,-118.26074832535367
2023-06-05,Bangalore,Vandalism,14,34.03506457750582,-118.23237738194528
2023-06-05,Bangalore,Burglary,7,34.03606708548218,-118.2549139496326
2023-06-06,Bangalore,Theft,15,34.05028579435537,-118.24396511065244
2023-06-06,Bangalore,Assault,3,34.04824587690769,-118.25957567717003
2023-06-06,Bangalore,Vandalism,12,34.03085617942608,-118.2602097910232
2023-06-06,Bangalore,Burglary,6,34.0503127890268,-118.2376950641357
2023-06-07,Bangalore,Theft,19,34.039222073450794,-118.24628838463366
2023-06-07,Bangalore,Assault,10,34.02928894872045,-118.24006035425866
2023-06-07,Bangalore,Vandalism,11,34.054743771453566,-118.25385668615333
2023-06-07,Bangalore,Burglary,6,34.042192218944194,-118.24631774300948
2023-06-08,Bangalore,Theft,11,34.051282208753406,-118.24428087978774
2023-06-08,Bangalore,Assault,6,34.020427943420486,-118.24736403960397
2023-06-08,Bangalore,Vandalism,4,34.03838396866649,-118.2516091227711
2023-06-08,Bangalore,Burglary,6,34.04416194766452,-118.2607468742939
2023-06-09,Bangalore,Theft,20,34.02173322707131,-118.26174987991728
2023-06-09,Bangalore,Assault,11,34.05447763000363,-118.24376091952182
2023-06-09,Bangalore,Vandalism,13,34.04166377660709,-118.2444105212169
2023-06-09,Bangalore,Burglary,12,34.05155351507644,-118.25147234177982
2023-06-10,Bangalore,Theft,16,34.0461867873478,-118.24068400775656
2023-06-10,Bangalore,Assault,12,34.05723882546659,-118.2469631967234
2023-06-10,Bangalore,Vandalism,11,34.03483926207539,-118.24718565318985
2023-06-10,Bangalore,Burglary,3,34.04040779416122,-118.25029437157554
2023-06-11,Bangalore,Theft,17,34.04910381139721,-118.24253807350324
2023-06-11,Bangalore,Assault,2,34.035983551920594,-118.25226788912356
2023-06-11,Bangalore,Vandalism,13,34.05284559631791,-118.25415432720546
2023-06-11,Bangalore,Burglary,6,34.052392738384235,-118.2436341086942
2023-06-12,Bangalore,Theft,15,34.02826327852424,-118.24866351907488
2023-06-12,Bangalore,Assault,8,34.05690570384707,-118.24922871458546
2023-06-12,Bangalore,Vandalism,12,34.037257499430574,-118.25191072536336
2023-06-12,Bangalore,Burglary,7,34.030898191033714,-118.26795507924976
2023-06-13,Bangalore,Theft,6,34.05009871522918,-118.23793335992762
2023-06-13,Bangalore,Assault,9,34.03515594358626,-118.23702366666134
2023-06-13,Bangalore,Vandalism,8,34.04532903933746,-118.22891178164852
2023-06-13,Bangalore,Burglary,3,34.04375151721091,-118.25678854153183
2023-06-14,Bangalore,Theft,10,34.03083862643841,-118.23335563843123
2023-06-14,Bangalore,Assault,7,34.0283670668334,-118.26896662226818
2023-06-14,Bangalore,Vandalism,10,34.03315020415713,-118.26032138981122
2023-06-14,Bangalore,Burglary,8,34.01576168544219,-118.24497573633036
2023-06-15,Bangalore,Theft,8,34.04530707606293,-118.24468340562616
2023-06-15,Bangalore,Assault,4,34.03811402393342,-118.25155152041042
2023-06-15,Bangalore,Vandalism,5,34.03363017021742,-118.24242368297472
2023-06-15,Bangalore,Burglary,6,34.03892833833541,-118.24170962599136
2023-06-16,Bangalore,Theft,8,34.03413071216033,-118.25081955415772
2023-06-16,Bangalore,Assault,5,34.02769575652098,-118.25302320299647
2023-06-16,Bangalore,Vandalism,7,34.033210516791605,-118.24200731204608
2023-06-16,Bangalore,Burglary,6,34.04835154170793,-118.25159335386007
2023-06-17,Bangalore,Theft,22,34.031005724454204,-118.24128461210832
2023-06-17,Bangalore,Assault,11,34.03472419765528,-118.24919344352742
2023-06-17,Bangalore,Vandalism,10,34.02832314012321,-118.248750298047
2023-06-17,Bangalore,Burglary,6,34.032564139337246,-118.24092589359016
2023-06-18,Bangalore,Theft,18,34.0393478419385,-118.23880398719244
2023-06-18,Bangalore,Assault,11,34.02952072054804,-118.25517381893135
2023-06-18,Bangalore,Vandalism,12,34.02938176296115,-118.26691123153566
2023-06-18,Bangalore,Burglary,8,34.04773365814222,-118.24833643475824
2023-06-19,Bangalore,Theft,11,34.03065539749412,-118.25334838477356
2023-06-19,Bangalore,Assault,6,34.056136818985664,-118.24200786320912
2023-06-19,Bangalore,Vandalism,5,34.04729952057486,-118.24443258235422
2023-06-19,Bangalore,Burglary,4,34.02986908286221,-118.24909173537718
2023-06-20,Bangalore,Theft,14,34.052349493771715,-118.25328739655107
2023-06-20,Bangalore,Assault,8,34.044011604564375,-118.24728308685503
2023-06-20,Bangalore,Vandalism,10,34.043004279203615,-118.2431426190012
2023-06-20,Bangalore,Burglary,3,34.02776474560459,-118.2516171931356
2023-06-21,Bangalore,Theft,16,34.041875035626894,-118.25704093380932
2023-06-21,Bangalore,Assault,5,34.038627391415005,-118.2397771926046
2023-06-21,Bangalore,Vandalism,8,34.06262226007749,-118.24523092506992
2023-06-21,Bangalore,Burglary,9,34.02894529749496,-118.26484846662936
2023-06-22,Bangalore,Theft,12,34.03626185928302,-118.23738892421908
2023-06-22,Bangalore,Assault,2,34.03608570277772,-118.2506753348664
2023-06-22,Bangalore,Vandalism,9,34.04835568752605,-118.2385667640144
2023-06-22,Bangalore,Burglary,7,34.05338793482235,-118.26275267107285
2023-06-23,Bangalore,Theft,9,34.03713406454535,-118.24705545971986
2023-06-23,Bangalore,Assault,7,34.045142404155484,-118.24246647759254
2023-06-23,Bangalore,Vandalism,9,34.04730877233205,-118.23420831985857
2023-06-23,Bangalore,Burglary,8,34.03558091089852,-118.24703327547496
2023-06-24,Bangalore,Theft,15,34.03463156744791,-118.25147148698814
2023-06-24,Bangalore,Assault,3,34.00381976211577,-118.25626968810704
2023-06-24,Bangalore,Vandalism,8,34.02086796997618,-118.25446272734747
2023-06-24,Bangalore,Burglary,3,34.04451254570689,-118.2466170595654
2023-06-25,Bangalore,Theft,17,34.038784607552664,-118.23525129514336
2023-06-25,Bangalore,Assault,8,34.04238030103015,-118.25126025169548
2023-06-25,Bangalore,Vandalism,8,34.0395821375748,-118.24517872446192
2023-06-25,Bangalore,Burglary,7,34.04780822025644,-118.2498082676142
2023-06-26,Bangalore,Theft,14,34.04084483813686,-118.23424595856444
2023-06-26,Bangalore,Assault,8,34.05268921063424,-118.24398014007976
2023-06-26,Bangalore,Vandalism,6,34.04962129516284,-118.26097264685824
2023-06-26,Bangalore,Burglary,5,34.05141659613749,-118.25977702593391
2023-06-27,Bangalore,Theft,16,34.04079109947691,-118.24152874675184
2023-06-27,Bangalore,Assault,7,34.042745902854506,-118.2485546054936
2023-06-27,Bangalore,Vandalism,8,34.047469345966576,-118.24326188671748
2023-06-27,Bangalore,Burglary,5,34.03661811088734,-118.24545081417718
2023-06-28,Bangalore,Theft,19,34.03516292618486,-118.21588779061427
2023-06-28,Bangalore,Assault,6,34.030311230165886,-118.25988274022988
2023-06-28,Bangalore,Vandalism,10,34.02177838356094,-118.26005803071864
2023-06-28,Bangalore,Burglary,6,34.03691534364488,-118.24407558642883
2023-06-29,Bangalore,Theft,11,34.02766841122377,-118.2406305462435
2023-06-29,Bangalore,Assault,7,34.030864376253504,-118.24730830882204
2023-06-29,Bangalore,Vandalism,12,34.04246569447326,-118.25485498476247
2023-06-29,Bangalore,Burglary,10,34.03476631224805,-118.2491563985666
2023-06-30,Bangalore,Theft,23,34.01846318891208,-118.27554326822292
2023-06-30,Bangalore,Assault,13,34.04261788463056,-118.2514461374426
2023-06-30,Bangalore,Vandalism,10,34.02611807792604,-118.24909636589652
2023-06-30,Bangalore,Burglary,5,34.046312687884296,-118.2464302096986
2023-07-01,Bangalore,Theft,21,34.05263213171304,-118.2403257727172
2023-07-01,Bangalore,Assault,9,34.04339684827629,-118.24613496652796
2023-07-01,Bangalore,Vandalism,14,34.03296833813577,-118.27312631734884
2023-07-01,Bangalore,Burglary,11,34.0464943343027,-118.24631771191694
2023-07-02,Bangalore,Theft,26,34.03155714487887,-118.2462097359476
2023-07-02,Bangalore,Assault,11,34.04786639081365,-118.24846942243629
2023-07-02,Bangalore,Vandalism,21,34.050746862245205,-118.23740899492516
2023-07-02,Bangalore,Burglary,9,34.06895386157926,-118.2385016335426
2023-07-03,Bangalore,Theft,12,34.03349309822836,-118.2309225517845
2023-07-03,Bangalore,Assault,6,34.02983851103723,-118.26240000499644
2023-07-03,Bangalore,Vandalism,11,34.0326717181469,-118.24544885589587
2023-07-03,Bangalore,Burglary,5,34.03929804387622,-118.2371318700026
2023-07-04,Bangalore,Theft,22,34.03354512783726,-118.24618913091686
2023-07-04,Bangalore,Assault,7,34.05215164923396,-118.23941019193208
2023-07-04,Bangalore,Vandalism,7,34.042390207359986,-118.23738231666373
2023-07-04,Bangalore,Burglary,4,34.03323117187421,-118.22009393223072
2023-07-05,Bangalore,Theft,18,34.05635540855882,-118.24599701815436
2023-07-05,Bangalore,Assault,6,34.01125455475992,-118.2376928884775
2023-07-05,Bangalore,Vandalism,13,34.03982803627147,-118.23253253886251
2023-07-05,Bangalore,Burglary,6,34.048314761076554,-118.24344545626516
2023-07-06,Bangalore,Theft,15,34.059417823242406,-118.24291700569545
2023-07-06,Bangalore,Assault,8,34.034573556839334,-118.24976014609416
2023-07-06,Bangalore,Vandalism,13,34.04220350155366,-118.2333328054012
2023-07-06,Bangalore,Burglary,7,34.035938613658146,-118.24099248779984
2023-07-07,Bangalore,Theft,19,34.04923923938751,-118.23426994103468
2023-07-07,Bangalore,Assault,8,34.040563876133675,-118.2399867580867
2023-07-07,Bangalore,Vandalism,10,34.037382799545,-118.2657027510642
2023-07-07,Bangalore,Burglary,4,34.03717060980404,-118.24486742555672
2023-07-08,Bangalore,Theft,16,34.05174703742767,-118.24701935780486
2023-07-08,Bangalore,Assault,16,34.052339523368055,-118.25718368122948
2023-07-08,Bangalore,Vandalism,16,34.06490612432109,-118.25968862943934
2023-07-08,Bangalore,Burglary,11,34.043701226172054,-118.2339203259192
2023-07-09,Bangalore,Theft,11,34.04240205812455,-118.25549184037745
2023-07-09,Bangalore,Assault,12,34.05481729800207,-118.26107857544451
2023-07-09,Bangalore,Vandalism,4,34.03685924849086,-118.24674384754783
2023-07-09,Bangalore,Burglary,6,34.04092516016262,-118.25462746553391
2023-07-10,Bangalore,Theft,20,34.045654511284994,-118.23491897755795
2023-07-10,Bangalore,Assault,7,34.037793271032974,-118.22650699098688
2023-07-10,Bangalore,Vandalism,4,34.03755294512407,-118.25556989172853
2023-07-10,Bangalore,Burglary,4,34.039078215643904,-118.25167125221662
2023-07-11,Bangalore,Theft,16,34.03980882794266,-118.25291799030938
2023-07-11,Bangalore,Assault,10,34.03708528934072,-118.23799711619148
2023-07-11,Bangalore,Vandalism,13,34.046416421097085,-118.25168621609764
2023-07-11,Bangalore,Burglary,11,34.05248406181218,-118.25484967274326
2023-07-12,Bangalore,Theft,18,34.02980891553146,-118.2470579214082
2023-07-12,Bangalore,Assault,12,34.05052190407461,-118.251922962611
2023-07-12,Bangalore,Vandalism,10,34.02592045150303,-118.2383370216319
2023-07-12,Bangalore,Burglary,4,34.03851185522281,-118.24879429606592
2023-07-13,Bangalore,Theft,15,34.036625613803146,-118.24287935722126
2023-07-13,Bangalore,Assault,6,34.03344559012405,-118.2406829668148
2023-07-13,Bangalore,Vandalism,10,34.05047669893234,-118.26525391207852
2023-07-13,Bangalore,Burglary,3,34.04578511389661,-118.24503648712798
2023-07-14,Bangalore,Theft,23,34.049613236879246,-118.2283064077335
2023-07-14,Bangalore,Assault,12,34.05073061879476,-118.23428133566324
2023-07-14,Bangalore,Vandalism,10,34.0224845157954,-118.24282618196516
2023-07-14,Bangalore,Burglary,7,34.028577431158126,-118.25492469498398
2023-07-15,Bangalore,Theft,19,34.045766912705574,-118.23511816722662
2023-07-15,Bangalore,Assault,10,34.0369016815818,-118.23943602664
2023-07-15,Bangalore,Vandalism,13,34.041941819430086,-118.25774021248816
2023-07-15,Bangalore,Burglary,7,34.03497073137269,-118.25421722414444
2023-07-16,Bangalore,Theft,27,34.05039955462944,-118.236002772273
2023-07-16,Bangalore,Assault,10,34.03351512817491,-118.2370855400948
2023-07-16,Bangalore,Vandalism,16,34.06273071555413,-118.24139301551872
2023-07-16,Bangalore,Burglary,9,34.035288202283176,-118.235154098941
2023-07-17,Bangalore,Theft,11,34.044903190283726,-118.24197647879676
2023-07-17,Bangalore,Assault,5,34.048972029036825,-118.26635617939688
2023-07-17,Bangalore,Vandalism,14,34.00468192535344,-118.24884022060417
2023-07-17,Bangalore,Burglary,3,34.04917496415891,-118.24270126268662
2023-07-18,Bangalore,Theft,22,34.04486674690397,-118.24626455027798
2023-07-18,Bangalore,Assault,9,34.026167186657034,-118.24934598327646
2023-07-18,Bangalore,Vandalism,11,34.03630153822862,-118.25352956677224
2023-07-18,Bangalore,Burglary,9,34.056781145754854,-118.23007685805491
2023-07-19,Bangalore,Theft,20,34.03743528949861,-118.26175729550025
2023-07-19,Bangalore,Assault,7,34.03693967501894,-118.2523437303752
2023-07-19,Bangalore,Vandalism,7,34.02349396644909,-118.2451875643055
2023-07-19,Bangalore,Burglary,9,34.06484620188392,-118.23468972475746
2023-07-20,Bangalore,Theft,14,34.05504554419336,-118.25797688486664
2023-07-20,Bangalore,Assault,6,34.05571819114673,-118.2348653434761
2023-07-20,Bangalore,Vandalism,11,34.05650700313739,-118.24083478355418
2023-07-20,Bangalore,Burglary,5,34.04955550700996,-118.23026294003928
2023-07-21,Bangalore,Theft,23,34.03932653751197,-118.2587734300187
2023-07-21,Bangalore,Assault,6,34.01488094071264,-118.25875474730894
2023-07-21,Bangalore,Vandalism,11,34.034769817056024,-118.2595574879083
2023-07-21,Bangalore,Burglary,6,34.046717952540554,-118.24254521263168
2023-07-22,Bangalore,Theft,24,34.05211510451803,-118.24780834385868
2023-07-22,Bangalore,Assault,4,34.050257163777886,-118.2287434604492
2023-07-22,Bangalore,Vandalism,9,34.056167525159545,-118.2261098767589
2023-07-22,Bangalore,Burglary,5,34.04001761801459,-118.232508603964
2023-07-23,Bangalore,Theft,19,34.05690577883538,-118.21807817163972
2023-07-23,Bangalore,Assault,7,34.03917726959743,-118.23825529063664
2023-07-23,Bangalore,Vandalism,15,34.04367083641372,-118.24721568040924
2023-07-23,Bangalore,Burglary,5,34.03500475155354,-118.24371703232268
2023-07-24,Bangalore,Theft,14,34.02872791501575,-118.2521006877855
2023-07-24,Bangalore,Assault,4,34.026743354970286,-118.24888713603794
2023-07-24,Bangalore,Vandalism,13,34.02600346149613,-118.24264091097004
2023-07-24,Bangalore,Burglary,5,34.048574167262466,-118.23924421121968
2023-07-25,Bangalore,Theft,13,34.040077208857,-118.2443192177767
2023-07-25,Bangalore,Assault,8,34.03553403651607,-118.24685546287635
2023-07-25,Bangalore,Vandalism,11,34.04677066471764,-118.24008409143453
2023-07-25,Bangalore,Burglary,5,34.039540947295706,-118.24036680482943
2023-07-26,Bangalore,Theft,16,34.04314083987104,-118.24803242317562
2023-07-26,Bangalore,Assault,12,34.032821490150674,-118.24587368996082
2023-07-26,Bangalore,Vandalism,11,34.02062742726293,-118.2489887933498
2023-07-26,Bangalore,Burglary,4,34.03810132672336,-118.2463730203474
2023-07-27,Bangalore,Theft,19,34.05219204020125,-118.23223996037
2023-07-27,Bangalore,Assault,9,34.03953244484654,-118.24945423776396
2023-07-27,Bangalore,Vandalism,4,34.0461428582651,-118.25487328237222
2023-07-27,Bangalore,Burglary,5,34.055459974540966,-118.24722774467412
2023-07-28,Bangalore,Theft,17,34.03652120262547,-118.25567848190774
2023-07-28,Bangalore,Assault,8,34.03586795268837,-118.2476074631752
2023-07-28,Bangalore,Vandalism,18,34.02338333484638,-118.23825644737606
2023-07-28,Bangalore,Burglary,7,34.038325521026344,-118.24535451287706
2023-07-29,Bangalore,Theft,19,34.05607002703951,-118.243658343164
2023-07-29,Bangalore,Assault,10,34.03886859153101,-118.2563872359243
2023-07-29,Bangalore,Vandalism,11,34.0514986639297,-118.2489133971677
2023-07-29,Bangalore,Burglary,3,34.03811214503834,-118.24939667743412
2023-07-30,Bangalore,Theft,16,34.037674577826714,-118.25997922461104
2023-07-30,Bangalore,Assault,7,34.03796219124092,-118.24055057269912
2023-07-30,Bangalore,Vandalism,9,34.0440879639679,-118.23780674354036
2023-07-30,Bangalore,Burglary,5,34.0464240945578,-118.2504307440969
2023-07-31,Bangalore,Theft,14,34.03686624041936,-118.25369891831144
2023-07-31,Bangalore,Assault,5,34.05498598429714,-118.25588408731126
